0.269153,0.249107
1.0329,-1.01404
2.87797,0.0114101
2.49629,-0.317562
-0.268269,1.06297
-2.06984,0.62325
-0.612735,1.48221
-0.40905,1.12104
-0.809695,-0.300368
1.24062,-0.989919
-3.11717,0.234687
2.54538,-0.318649
-0.545308,1.19278
-0.306563,1.39815
-0.183783,1.0248
-2.72523,0.350827
-2.21956,0.594471
-1.28977,1.40389
-0.487269,1.15444
-2.95286,0.393162
-2.75709,0.337767
-2.36072,0.543316
1.68596,-0.74116
-2.91401,0.395338
-2.616,0.419044
-1.68157,0.566766
0.829863,-0.997274
2.57389,-0.217804
-1.20234,1.27248
-0.281534,1.05716
-2.09672,0.619136
-0.667732,1.48768
-0.431287,1.13169
-0.16264,-0.788929
1.31058,-0.943031
-3.03823,0.296563
2.90565,-0.0732827
2.60361,-0.238034
-1.28245,1.25831
-0.292389,1.06172
-2.02077,0.628814
-0.568279,1.47598
-0.387997,1.11098
-1.15976,0.0750562
2.25084,-0.519407
0.949492,-1.02284
2.75496,-0.0827078
-3.03036,0.257603
2.81136,-0.13847
-3.08966,0.212163
2.55395,-0.313036
-0.619205,1.22148
-0.0185355,1.14071
-1.5929,0.508304
-1.08894,-0.0035541
1.91504,-0.714928
-3.11932,0.238117
2.54776,-0.316918
-0.566862,1.20137
-0.152556,1.3057
-0.0103177,1.09676
-2.15812,0.605845
-0.911226,1.48388
-0.490713,1.1581
-2.48568,0.744679
-0.229388,1.36067
-0.0927619,1.01175
-3.10689,0.105297
2.34052,-0.450372
0.737287,-1.0698
2.43813,-0.316356
-0.071336,1.22473
-2.23475,0.919447
-0.0680222,1.00021
2.98363,-0.0270086
2.34402,-0.427039
0.869986,-1.06625
2.63698,-0.17164
-1.86139,1.04397
-0.194915,1.01846
-2.7681,0.324931
-2.4418,0.507779
-0.352374,-0.675399
1.18152,-0.98749
3.08587,0.172458
2.31767,-0.463664
0.670222,-1.06342
2.33817,-0.386465
1.19447,-1.01199
3.10705,0.188836
2.36316,-0.435826
0.955783,-1.05741
2.76588,-0.0745149
-3.11882,0.189689
2.453,-0.379278
-1.08359,-0.0116229
1.89091,-0.727955
-3.04923,0.29217
2.86171,-0.10376
2.84058,-0.0594347
2.78579,-0.101266
-3.1113,0.195405
2.47741,-0.36336
-0.10643,1.26331
-0.24023,1.36407
-0.100976,1.01146
-3.0917,0.115637
2.37468,-0.429172
1.1495,-1.0228
3.04586,0.141205
2.26074,-0.496251
0.824662,-1.04168
2.56884,-0.221855
-1.15054,1.2793
-0.270718,1.05263
-2.17378,0.602099
-1.00418,1.47192
-0.499464,1.1615
-1.98399,1.07853
-0.241327,1.03423
-2.45781,0.495126
-0.66408,-0.434686
1.13819,-1.01065
3.02866,0.127864
2.24886,-0.502069
0.887979,-1.03296
2.66358,-0.151457
-2.14711,0.883544
-0.045568,1.00812
3.03201,0.00649973
2.25954,-0.488412
0.803772,-1.04453
2.5369,-0.245196
-0.845774,1.27723
-0.133198,1.01083
-3.02107,0.162979
2.58989,-0.289396
-0.937011,1.2863
-0.189064,1.02329
-2.72841,0.348884
-2.23556,0.589447
-1.47822,1.33575
-0.450931,1.13609
0.4526,-0.989644
2.01931,-0.594311
2.41902,-0.321917
2.89804,0.0578089
2.37759,-0.403445
1.60758,-0.869147
-2.78828,0.490067
-1.83798,0.623713
-1.08983,1.4561
-0.50156,1.16189
-1.90859,1.12271
-0.284137,1.05294
-2.13413,0.611685
-0.791098,1.49104
-0.46862,1.14868
2.13673,-0.486368
1.30889,-0.928656
-3.04473,0.291595
2.87204,-0.0965101
2.77892,-0.10629
-3.05576,0.238246
2.69276,-0.219584
-1.97111,0.986087
-0.143277,1.0045
-3.07068,0.129667
2.42953,-0.394621
-2.64659,0.395195
-1.84666,0.625202
-1.01822,1.46951
-0.499966,1.16166
-1.96124,1.09207
-0.254698,1.03986
-2.35734,0.539807
1.55452,-0.801769
-2.88368,0.417641
-2.42557,0.51565
-0.058306,-0.839843
1.40354,-0.907706
-2.9435,0.370341
-2.81555,0.301962
-2.67448,0.386138
-1.95039,0.636465
-0.563823,1.47519
-0.38564,1.10982
-1.19044,0.109793
2.42355,-0.408685
2.87351,-0.104792
2.79797,-0.0919053
3.07605,0.121557
2.26491,-0.494506
0.805621,-1.04416
2.5399,-0.242915
-0.873596,1.28093
-0.15156,1.01401
-2.93721,0.218381
2.94775,-0.0445097
2.43629,-0.360729
-1.10092,0.00835467
1.96373,-0.688467
2.98673,0.101271
2.25091,-0.496502
0.860248,-1.03722
2.62168,-0.182818
-1.69825,1.12132
-0.251955,1.04082
-2.35418,0.541026
1.65701,-0.755051
-2.89605,0.408951
-2.50148,0.479361
-1.04027,-0.0570272
1.73141,-0.807839
-2.80962,0.475108
-1.96111,0.636714
-0.543521,1.47197
-0.374858,1.10501
-1.31102,0.245452
-3.04447,0.14921
2.51206,-0.340841
-0.241627,1.05184
-2.2602,0.576139
-2.02287,1.05533
-0.217941,1.02493
-2.62902,0.406181
-1.76296,0.60245
-2.40061,0.805564
-0.00679308,1.12731
-1.77436,0.601674
-2.29259,0.880565
-0.0287436,1.01633
3.10173,0.0544449
2.24076,-0.507801
0.942352,-1.02402
2.74462,-0.0904546
-2.94211,0.325207
-2.98343,0.194484
2.75542,-0.17696
-2.60142,0.578564
-0.356654,-0.672615
1.17938,-0.988291
3.08286,0.170043
2.31212,-0.467056
0.668795,-1.06175
2.33585,-0.388125
1.14345,-1.02426
3.03723,0.134397
2.25388,-0.499826
0.86124,-1.03693
2.62343,-0.181408
-1.71714,1.11312
-0.24626,1.03854
-2.396,0.523493
0.443214,-0.987913
2.00618,-0.602279
2.50443,-0.261051
-0.590475,1.2105
-0.0648342,1.21966
-2.88376,0.446311
-2.30706,0.564847
-2.88378,0.44663
-2.30601,0.565287
-2.85563,0.468303
-2.12731,0.618403
-0.687965,1.48901
-0.438605,1.13505
0.149426,-0.921414
1.62622,-0.809919
-2.83633,0.454174
-2.126,0.618802
-0.684118,1.48888
-0.43718,1.13455
0.0899941,-0.901051
1.55806,-0.841758
-2.84476,0.44725
-2.18112,0.605354
-0.95386,1.47903
-0.495642,1.16001
-2.19084,0.94846
-0.100842,0.997845
3.03053,0.0053314
2.26112,-0.487127
0.794608,-1.04548
2.52335,-0.254978
-0.722802,1.2531
-0.0431706,1.0228
-3.07377,0.127698
2.42068,-0.400119
3.06774,0.0301194
2.23546,-0.50755
0.962922,-1.02025
2.77514,-0.0672533
3.09089,0.13311
2.28377,-0.483981
0.725577,-1.05293
2.41986,-0.329344
0.706971,-1.00413
2.38947,-0.350454
-2.65685,0.389442
