2.53959,0,0,3.53959,0,0,-2.66041,0,0,0.0003
2.53959,0.000403612,0,3.53959,0.00228851,0,-2.66041,-0.00042282,0,0.0006
2.53959,0.000807224,0,3.53958,0.00457702,0,-2.66041,-0.00084564,0,0.0006
2.53959,0.00121084,0,3.53957,0.00686551,0,-2.66041,-0.00126846,0,0.0009
2.53959,0.00161445,0,3.53956,0.00915398,0,-2.66041,-0.00169128,0,0.0012
2.53959,0.00201806,0,3.53954,0.0114424,0,-2.66041,-0.0021141,0,0.0015
2.53959,0.00242167,0,3.53952,0.0137308,0,-2.66041,-0.00253692,0,0.0018
2.53958,0.00282528,0,3.5395,0.0160192,0,-2.66041,-0.00295974,0,0.0021
2.53958,0.00322889,0,3.53947,0.0183075,0,-2.66041,-0.00338256,0,0.0024
2.53958,0.0036325,0,3.53944,0.0205958,0,-2.66041,-0.00380538,0,0.0027
2.53958,0.00403611,0,3.53941,0.022884,0,-2.66041,-0.00422819,0,0.003
2.53958,0.00443973,0,3.53937,0.0251721,0,-2.6604,-0.00465101,0,0.0033
2.53958,0.00484334,0,3.53933,0.0274602,0,-2.6604,-0.00507383,0,0.0036
2.53958,0.00524695,0,3.53928,0.0297482,0,-2.6604,-0.00549665,0,0.0039
2.53958,0.00565056,0,3.53923,0.0320361,0,-2.6604,-0.00591947,0,0.0042
2.53957,0.00605417,0,3.53918,0.0343239,0,-2.6604,-0.00634228,0,0.0045
2.53957,0.00645778,0,3.53912,0.0366116,0,-2.6604,-0.0067651,0,0.0048
2.53957,0.00686138,0,3.53906,0.0388992,0,-2.66039,-0.00718792,0,0.0051
2.53957,0.00726499,0,3.539,0.0411867,0,-2.66039,-0.00761074,0,0.0054
2.53956,0.0076686,0,3.53893,0.043474,0,-2.66039,-0.00803355,0,0.0057
2.53956,0.00807221,0,3.53886,0.0457613,0,-2.66039,-0.00845637,0,0.006
2.53956,0.00847582,0,3.53878,0.0480484,0,-2.66038,-0.00887918,0,0.0063
2.53956,0.00887942,0,3.53871,0.0503353,0,-2.66038,-0.009302,0,0.0066
2.53955,0.00928303,0,3.53862,0.0526221,0,-2.66038,-0.00972481,0,0.0069
2.53955,0.00968664,0,3.53854,0.0549088,0,-2.66037,-0.0101476,0,0.0072
2.53955,0.0100902,0,3.53845,0.0571953,0,-2.66037,-0.0105704,0,0.0075
2.53954,0.0104938,0,3.53836,0.0594816,0,-2.66037,-0.0109933,0,0.0078
2.53954,0.0108975,0,3.53826,0.0617678,0,-2.66036,-0.0114161,0,0.0081
2.53954,0.0113011,0,3.53816,0.0640537,0,-2.66036,-0.0118389,0,0.0084
2.53953,0.0117047,0,3.53806,0.0663395,0,-2.66036,-0.0122617,0,0.0087
2.53953,0.0121083,0,3.53795,0.0686251,0,-2.66035,-0.0126845,0,0.009
2.53953,0.0125119,0,3.53784,0.0709105,0,-2.66035,-0.0131073,0,0.0093
2.53952,0.0129155,0,3.53772,0.0731956,0,-2.66035,-0.0135301,0,0.0096
2.53952,0.0133191,0,3.53761,0.0754806,0,-2.66034,-0.0139529,0,0.0099
2.53951,0.0137227,0,3.53748,0.0777653,0,-2.66034,-0.0143757,0,0.0102
2.53951,0.0141263,0,3.53736,0.0800498,0,-2.66033,-0.0147985,0,0.0105
2.53951,0.0145299,0,3.53723,0.0823341,0,-2.66033,-0.0152213,0,0.0108
